40,AF-A0A0G2JQF1-F1-model_v4.pdb,25
41,AF-A0A2R8Y556-F1-model_v4.pdb,26
42,AF-P0CJ71-F1-model_v4.pdb,28
43,AF-O00631-F1-model_v4.pdb,31
44,AF-A0A669KB60-F1-model_v4.pdb,32
45,AF-A0A6Q8PGZ7-F1-model_v4.pdb,32
46,AF-A0A494BZU2-F1-model_v4.pdb,33
47,AF-Q9NRI6-F1-model_v4.pdb,33
48,AF-A0A2R8YD15-F1-model_v4.pdb,34
49,AF-Q8WZA8-F1-model_v4.pdb,35
50,AF-P0DN84-F1-model_v4.pdb,35
51,AF-A0A1B0GTG8-F1-model_v4.pdb,36
52,AF-P0C6T2-F1-model_v4.pdb,37
53,AF-Q86Y28-F1-model_v4.pdb,39
54,AF-A0A6I8PS25-F1-model_v4.pdb,40
55,AF-O97980-F1-model_v4.pdb,41
56,AF-Q96IR3-F1-model_v4.pdb,41
57,AF-A0A669KAW2-F1-model_v4.pdb,42
58,AF-Q9UHU1-F1-model_v4.pdb,43
59,AF-Q13072-F1-model_v4.pdb,43
60,AF-A0A2R8Y4M2-F1-model_v4.pdb,44
61,AF-O14604-F1-model_v4.pdb,44
62,AF-Q9Y5M6-F1-model_v4.pdb,44
63,AF-P62328-F1-model_v4.pdb,44
64,AF-P63313-F1-model_v4.pdb,44
65,AF-P0CG34-F1-model_v4.pdb,45
66,AF-P0CG35-F1-model_v4.pdb,45
67,AF-P0DMW2-F1-model_v4.pdb,45
68,AF-A0A1B0GUZ9-F1-model_v4.pdb,45
69,AF-Q9P1C3-F1-model_v4.pdb,46
70,AF-P0DMT0-F1-model_v4.pdb,46
71,AF-E0CX11-F1-model_v4.pdb,47
72,AF-P0C841-F1-model_v4.pdb,47
73,AF-V9GZ13-F1-model_v4.pdb,50
74,AF-Q5VTU8-F1-model_v4.pdb,51
75,AF-Q96EH5-F1-model_v4.pdb,51
76,AF-A0A286YFK9-F1-model_v4.pdb,51
77,AF-Q59GN2-F1-model_v4.pdb,51
78,AF-Q8N4H5-F1-model_v4.pdb,51
79,AF-P62891-F1-model_v4.pdb,51
80,AF-P56381-F1-model_v4.pdb,51
81,AF-P26678-F1-model_v4.pdb,52
82,AF-P0CW21-F1-model_v4.pdb,52
83,AF-Q13794-F1-model_v4.pdb,54
84,AF-P0DMC3-F1-model_v4.pdb,54
85,AF-A0A0B4J2F0-F1-model_v4.pdb,54
86,AF-Q9UI54-F1-model_v4.pdb,55
87,AF-Q9P0U1-F1-model_v4.pdb,55
88,AF-A0A1B0GUW7-F1-model_v4.pdb,55
89,AF-A0A1B0GV90-F1-model_v4.pdb,55
90,AF-P62273-F1-model_v4.pdb,56
91,AF-Q8NCU8-F1-model_v4.pdb,56
92,AF-Q5SY13-F1-model_v4.pdb,56
93,AF-O14957-F1-model_v4.pdb,56
94,AF-A0A1B0GW54-F1-model_v4.pdb,56
95,AF-Q96I36-F1-model_v4.pdb,57
96,AF-Q9BZ97-F1-model_v4.pdb,58
97,AF-P56378-F1-model_v4.pdb,58
98,AF-P58511-F1-model_v4.pdb,58
99,AF-O75438-F1-model_v4.pdb,58
100,AF-Q96IX5-F1-model_v4.pdb,58
101,AF-P53803-F1-model_v4.pdb,58
102,AF-A4D0T7-F1-model_v4.pdb,59
103,AF-P84101-F1-model_v4.pdb,59
104,AF-A0A1B0GTU2-F1-model_v4.pdb,59
105,AF-A0A7I2V2S6-F1-model_v4.pdb,59
106,AF-Q9NRQ5-F1-model_v4.pdb,59
107,AF-Q9BZL3-F1-model_v4.pdb,60
108,AF-Q8N339-F1-model_v4.pdb,61
109,AF-P04732-F1-model_v4.pdb,61
110,AF-Q93083-F1-model_v4.pdb,61
111,AF-Q30KQ1-F1-model_v4.pdb,61
112,AF-P80297-F1-model_v4.pdb,61
113,AF-P04733-F1-model_v4.pdb,61
114,AF-P80294-F1-model_v4.pdb,61
115,AF-P02795-F1-model_v4.pdb,61
116,AF-P04731-F1-model_v4.pdb,61
117,AF-P0DM35-F1-model_v4.pdb,61
118,AF-P07438-F1-model_v4.pdb,61
119,AF-A0A494C176-F1-model_v4.pdb,62
120,AF-P0DI80-F1-model_v4.pdb,62
121,AF-P48539-F1-model_v4.pdb,62
122,AF-P13640-F1-model_v4.pdb,62
123,AF-Q14061-F1-model_v4.pdb,63
124,AF-Q9HB66-F1-model_v4.pdb,63
125,AF-Q4W5P6-F1-model_v4.pdb,63
126,AF-Q9UDW1-F1-model_v4.pdb,63
127,AF-Q9Y5L2-F1-model_v4.pdb,63
128,AF-P15954-F1-model_v4.pdb,63
129,AF-A0A0U1RRA0-F1-model_v4.pdb,63
130,AF-Q9Y2S6-F1-model_v4.pdb,64
131,AF-O15263-F1-model_v4.pdb,64
132,AF-Q9NPE3-F1-model_v4.pdb,64
133,AF-A0A024R1R8-F1-model_v4.pdb,64
134,AF-Q8N104-F1-model_v4.pdb,65
135,AF-O75394-F1-model_v4.pdb,65
136,AF-A0A7I2V4K3-F1-model_v4.pdb,65
137,AF-Q8N6R1-F1-model_v4.pdb,65
138,AF-H3BMG3-F1-model_v4.pdb,65
139,AF-Q8N300-F1-model_v4.pdb,66
140,AF-Q4QY38-F1-model_v4.pdb,66
141,AF-P54710-F1-model_v4.pdb,66
142,AF-Q9Y6X1-F1-model_v4.pdb,66
143,AF-Q30KQ9-F1-model_v4.pdb,67
144,AF-P81534-F1-model_v4.pdb,67
145,AF-Q9P2W3-F1-model_v4.pdb,67
146,AF-Q8N688-F1-model_v4.pdb,67
147,AF-Q8N5G0-F1-model_v4.pdb,67
148,AF-A0A494C0I6-F1-model_v4.pdb,67
149,AF-P62875-F1-model_v4.pdb,67
150,AF-O00244-F1-model_v4.pdb,68
151,AF-O60262-F1-model_v4.pdb,68
152,AF-P60059-F1-model_v4.pdb,68
153,AF-P60022-F1-model_v4.pdb,68
154,AF-P50151-F1-model_v4.pdb,68
155,AF-H3BU77-F1-model_v4.pdb,68
156,AF-P56277-F1-model_v4.pdb,68
157,AF-A6NKN8-F1-model_v4.pdb,68
158,AF-Q9BZA0-F1-model_v4.pdb,68
159,AF-P63218-F1-model_v4.pdb,68
160,AF-P03928-F1-model_v4.pdb,68
161,AF-A0A1W2PPG7-F1-model_v4.pdb,69
162,AF-P56385-F1-model_v4.pdb,69
163,AF-P0CW23-F1-model_v4.pdb,69
164,AF-O14610-F1-model_v4.pdb,69
165,AF-Q30KQ6-F1-model_v4.pdb,69
166,AF-P62857-F1-model_v4.pdb,69
167,AF-P10176-F1-model_v4.pdb,69
168,AF-A0A096LNP1-F1-model_v4.pdb,70
169,AF-A0A5F9ZH02-F1-model_v4.pdb,70
170,AF-Q9UK08-F1-model_v4.pdb,70
171,AF-Q8IZN7-F1-model_v4.pdb,70
172,AF-O15239-F1-model_v4.pdb,70
173,AF-P63173-F1-model_v4.pdb,70
174,AF-Q69YU5-F1-model_v4.pdb,71
175,AF-Q3MUY2-F1-model_v4.pdb,71
176,AF-Q8NES8-F1-model_v4.pdb,71
177,AF-P59768-F1-model_v4.pdb,71
178,AF-Q969W0-F1-model_v4.pdb,71
179,AF-Q7Z4L0-F1-model_v4.pdb,72
180,AF-P22532-F1-model_v4.pdb,72
181,AF-P22531-F1-model_v4.pdb,72
182,AF-P35326-F1-model_v4.pdb,72
183,AF-Q9UBI6-F1-model_v4.pdb,72
184,AF-P35325-F1-model_v4.pdb,72
185,AF-A3KN74-F1-model_v4.pdb,72
186,AF-Q96RM1-F1-model_v4.pdb,72
187,AF-Q8WTQ1-F1-model_v4.pdb,72
188,AF-Q9BYE4-F1-model_v4.pdb,73
189,AF-Q9BZL1-F1-model_v4.pdb,73
190,AF-Q8IUB3-F1-model_v4.pdb,73
191,AF-P61952-F1-model_v4.pdb,73
192,AF-Q9BPY8-F1-model_v4.pdb,73
193,AF-Q8NET1-F1-model_v4.pdb,73
194,AF-P0DJ07-F1-model_v4.pdb,73
195,AF-Q9NRX6-F1-model_v4.pdb,74
196,AF-P63211-F1-model_v4.pdb,74
197,AF-P35544-F1-model_v4.pdb,74
198,AF-Q9BS18-F1-model_v4.pdb,74
199,AF-Q7Z3B0-F1-model_v4.pdb,74
200,AF-C9JCN9-F1-model_v4.pdb,74
201,AF-A1L188-F1-model_v4.pdb,74
202,AF-Q86WW8-F1-model_v4.pdb,74
203,AF-P09669-F1-model_v4.pdb,75
204,AF-Q8IWF7-F1-model_v4.pdb,75
205,AF-Q8WUW1-F1-model_v4.pdb,75
206,AF-P63215-F1-model_v4.pdb,75
207,AF-P50150-F1-model_v4.pdb,75
208,AF-A8MWD9-F1-model_v4.pdb,76
209,AF-O43715-F1-model_v4.pdb,76
210,AF-P62308-F1-model_v4.pdb,76
211,AF-Q6UWT2-F1-model_v4.pdb,76
212,AF-Q15847-F1-model_v4.pdb,76
213,AF-Q8NFR3-F1-model_v4.pdb,76
214,AF-O43677-F1-model_v4.pdb,76
215,AF-O75506-F1-model_v4.pdb,76
216,AF-Q9Y5V0-F1-model_v4.pdb,76
217,AF-Q5J5C9-F1-model_v4.pdb,76
218,AF-A0A1W2PQU2-F1-model_v4.pdb,76
219,AF-Q8NHG7-F1-model_v4.pdb,77
220,AF-Q71RC9-F1-model_v4.pdb,77
221,AF-P50238-F1-model_v4.pdb,77
222,AF-A0A1B0GW15-F1-model_v4.pdb,77
223,AF-Q30KP9-F1-model_v4.pdb,77
224,AF-Q969E1-F1-model_v4.pdb,77
225,AF-Q9UHA2-F1-model_v4.pdb,77
226,AF-A0A1B0GVK7-F1-model_v4.pdb,77
227,AF-Q9H4G8-F1-model_v4.pdb,78
228,AF-Q30KP8-F1-model_v4.pdb,78
229,AF-B2RUZ4-F1-model_v4.pdb,78
230,AF-Q5TGZ0-F1-model_v4.pdb,78
231,AF-A0A1B0GVZ2-F1-model_v4.pdb,78
232,AF-A8MSI8-F1-model_v4.pdb,78
233,AF-Q8NG35-F1-model_v4.pdb,78
234,AF-Q9NRP2-F1-model_v4.pdb,79
235,AF-P60602-F1-model_v4.pdb,79
236,AF-Q17RA5-F1-model_v4.pdb,79
237,AF-P02814-F1-model_v4.pdb,79
238,AF-Q5STR5-F1-model_v4.pdb,79
239,AF-P24310-F1-model_v4.pdb,79
240,AF-Q9H521-F1-model_v4.pdb,79
241,AF-P33552-F1-model_v4.pdb,79
242,AF-P29377-F1-model_v4.pdb,79
243,AF-P61165-F1-model_v4.pdb,79
244,AF-Q13166-F1-model_v4.pdb,79
245,AF-Q502X0-F1-model_v4.pdb,79
246,AF-P0DP73-F1-model_v4.pdb,79
247,AF-A6NJY4-F1-model_v4.pdb,79
248,AF-P00995-F1-model_v4.pdb,79
249,AF-P0DP74-F1-model_v4.pdb,79
250,AF-Q9H1F0-F1-model_v4.pdb,79
251,AF-P61024-F1-model_v4.pdb,79
252,AF-Q6UWN8-F1-model_v4.pdb,80
253,AF-P58549-F1-model_v4.pdb,80
254,AF-Q156A1-F1-model_v4.pdb,80
255,AF-A8MTT3-F1-model_v4.pdb,80
256,AF-P62312-F1-model_v4.pdb,80
257,AF-P24311-F1-model_v4.pdb,80
258,AF-Q9P1F3-F1-model_v4.pdb,81
259,AF-A8MT69-F1-model_v4.pdb,81
260,AF-Q15843-F1-model_v4.pdb,81
261,AF-Q8NHE4-F1-model_v4.pdb,81
262,AF-Q6UWK7-F1-model_v4.pdb,81
263,AF-P0C2S0-F1-model_v4.pdb,81
264,AF-O15342-F1-model_v4.pdb,81
265,AF-O00483-F1-model_v4.pdb,81
266,AF-Q8TF08-F1-model_v4.pdb,81
267,AF-Q9NSA3-F1-model_v4.pdb,81
268,AF-Q4LDR2-F1-model_v4.pdb,81
269,AF-Q6UWS5-F1-model_v4.pdb,81
270,AF-Q96FX2-F1-model_v4.pdb,82
271,AF-P60606-F1-model_v4.pdb,82
272,AF-Q08AG7-F1-model_v4.pdb,82
273,AF-O60356-F1-model_v4.pdb,82
274,AF-O14949-F1-model_v4.pdb,82
275,AF-Q30KQ7-F1-model_v4.pdb,82
276,AF-Q6ZQV5-F1-model_v4.pdb,82
277,AF-K7EJ46-F1-model_v4.pdb,83
278,AF-Q9Y5J9-F1-model_v4.pdb,83
279,AF-Q6XE38-F1-model_v4.pdb,83
280,AF-P60002-F1-model_v4.pdb,83
281,AF-Q9BUW7-F1-model_v4.pdb,83
282,AF-Q9C002-F1-model_v4.pdb,83
283,AF-P63220-F1-model_v4.pdb,83
284,AF-P14406-F1-model_v4.pdb,83
285,AF-P42677-F1-model_v4.pdb,84
286,AF-Q71UM5-F1-model_v4.pdb,84
287,AF-P20155-F1-model_v4.pdb,84
288,AF-Q8N690-F1-model_v4.pdb,84
289,AF-P04155-F1-model_v4.pdb,84
290,AF-O95167-F1-model_v4.pdb,84
291,AF-O94777-F1-model_v4.pdb,84
292,AF-P30047-F1-model_v4.pdb,84
293,AF-Q9NYG5-F1-model_v4.pdb,84
294,AF-A0A1B0GTQ4-F1-model_v4.pdb,84
295,AF-Q9BUK0-F1-model_v4.pdb,85
296,AF-Q7Z4G1-F1-model_v4.pdb,85
297,AF-P61960-F1-model_v4.pdb,85
298,AF-Q8NHZ8-F1-model_v4.pdb,85
299,AF-P58062-F1-model_v4.pdb,85
300,AF-P62306-F1-model_v4.pdb,86
301,AF-O60575-F1-model_v4.pdb,86
302,AF-Q629K1-F1-model_v4.pdb,86
303,AF-Q9H3K6-F1-model_v4.pdb,86
304,AF-Q5DT21-F1-model_v4.pdb,86
305,AF-P30273-F1-model_v4.pdb,86
306,AF-Q9BWJ5-F1-model_v4.pdb,86
307,AF-P14854-F1-model_v4.pdb,86
308,AF-P49458-F1-model_v4.pdb,86
309,AF-Q30KR1-F1-model_v4.pdb,87
310,AF-P07108-F1-model_v4.pdb,87
311,AF-Q9NRX3-F1-model_v4.pdb,87
312,AF-Q8NEX6-F1-model_v4.pdb,87
313,AF-B7Z3J9-F1-model_v4.pdb,87
314,AF-Q9NYJ1-F1-model_v4.pdb,87
315,AF-P82921-F1-model_v4.pdb,87
316,AF-Q8N6N7-F1-model_v4.pdb,88
317,AF-A1L190-F1-model_v4.pdb,88
318,AF-Q30KQ5-F1-model_v4.pdb,88
319,AF-Q5EE01-F1-model_v4.pdb,88
320,AF-Q6YFQ2-F1-model_v4.pdb,88
321,AF-Q5JSS6-F1-model_v4.pdb,88
322,AF-Q9NU23-F1-model_v4.pdb,88
323,AF-Q8NEX5-F1-model_v4.pdb,89
324,AF-P63167-F1-model_v4.pdb,89
325,AF-Q96FJ2-F1-model_v4.pdb,89
326,AF-O75531-F1-model_v4.pdb,89
327,AF-P59646-F1-model_v4.pdb,89
328,AF-Q9Y5J7-F1-model_v4.pdb,89
329,AF-Q8NHW6-F1-model_v4.pdb,89
330,AF-P49223-F1-model_v4.pdb,89
331,AF-P55774-F1-model_v4.pdb,89
332,AF-P10997-F1-model_v4.pdb,89
333,AF-Q8WXC3-F1-model_v4.pdb,89
334,AF-Q6IPR1-F1-model_v4.pdb,90
335,AF-Q49B96-F1-model_v4.pdb,90
336,AF-O95968-F1-model_v4.pdb,90
337,AF-O95969-F1-model_v4.pdb,90
338,AF-Q9H503-F1-model_v4.pdb,90
339,AF-P06703-F1-model_v4.pdb,90
340,AF-A0A1B0GTC6-F1-model_v4.pdb,90
341,AF-P57730-F1-model_v4.pdb,90
342,AF-P62072-F1-model_v4.pdb,90
343,AF-Q0P5P2-F1-model_v4.pdb,90
344,AF-P11684-F1-model_v4.pdb,91
345,AF-P13501-F1-model_v4.pdb,91
346,AF-P07919-F1-model_v4.pdb,91
347,AF-A0A096LP55-F1-model_v4.pdb,91
348,AF-O43504-F1-model_v4.pdb,91
349,AF-O00198-F1-model_v4.pdb,91
350,AF-Q9Y4Y9-F1-model_v4.pdb,91
351,AF-Q9HD34-F1-model_v4.pdb,91
352,AF-P62304-F1-model_v4.pdb,92
353,AF-P61513-F1-model_v4.pdb,92
354,AF-P33763-F1-model_v4.pdb,92
355,AF-Q8NHW4-F1-model_v4.pdb,92
356,AF-P13236-F1-model_v4.pdb,92
357,AF-P01148-F1-model_v4.pdb,92
358,AF-Q3B7I2-F1-model_v4.pdb,92
359,AF-P80511-F1-model_v4.pdb,92
360,AF-P10147-F1-model_v4.pdb,92
361,AF-Q96EX1-F1-model_v4.pdb,92
362,AF-Q9P2X0-F1-model_v4.pdb,92
363,AF-A6NNX1-F1-model_v4.pdb,92
364,AF-A8MTZ0-F1-model_v4.pdb,92
365,AF-Q9BQ48-F1-model_v4.pdb,92
366,AF-O00168-F1-model_v4.pdb,92
367,AF-P04271-F1-model_v4.pdb,92
368,AF-Q13296-F1-model_v4.pdb,93
369,AF-P48061-F1-model_v4.pdb,93
370,AF-P16619-F1-model_v4.pdb,93
371,AF-Q9H299-F1-model_v4.pdb,93
372,AF-A6NKH3-F1-model_v4.pdb,93
373,AF-P05109-F1-model_v4.pdb,93
374,AF-Q96PL1-F1-model_v4.pdb,93
375,AF-A0A2R8YCJ5-F1-model_v4.pdb,93
376,AF-Q16627-F1-model_v4.pdb,93
377,AF-O00626-F1-model_v4.pdb,93
378,AF-Q8N6V4-F1-model_v4.pdb,93
379,AF-Q6UW78-F1-model_v4.pdb,93
380,AF-P59666-F1-model_v4.pdb,94
381,AF-P56134-F1-model_v4.pdb,94
382,AF-Q9Y258-F1-model_v4.pdb,94
383,AF-Q01523-F1-model_v4.pdb,94
384,AF-P58550-F1-model_v4.pdb,94
385,AF-P59665-F1-model_v4.pdb,94
386,AF-Q92583-F1-model_v4.pdb,94
387,AF-P23297-F1-model_v4.pdb,94
388,AF-O14625-F1-model_v4.pdb,94
389,AF-Q1W4C9-F1-model_v4.pdb,94
390,AF-Q07654-F1-model_v4.pdb,94
391,AF-P0DMR2-F1-model_v4.pdb,95
392,AF-Q6EEV6-F1-model_v4.pdb,95
393,AF-Q9Y333-F1-model_v4.pdb,95
394,AF-Q8NCQ3-F1-model_v4.pdb,95
395,AF-Q9BSF0-F1-model_v4.pdb,95
396,AF-Q5BLP8-F1-model_v4.pdb,95
397,AF-A0A1B0GVR7-F1-model_v4.pdb,95
398,AF-P0DKX4-F1-model_v4.pdb,95
399,AF-P25815-F1-model_v4.pdb,95
400,AF-Q6UY13-F1-model_v4.pdb,95
401,AF-Q9H0Q3-F1-model_v4.pdb,95
402,AF-Q7Z7B7-F1-model_v4.pdb,95
403,AF-Q8TD33-F1-model_v4.pdb,95
404,AF-P01298-F1-model_v4.pdb,95
405,AF-Q9Y5L4-F1-model_v4.pdb,95
406,AF-P61956-F1-model_v4.pdb,95
407,AF-A0A096LP01-F1-model_v4.pdb,95
408,AF-O75556-F1-model_v4.pdb,95
409,AF-Q8TF09-F1-model_v4.pdb,96
410,AF-Q02325-F1-model_v4.pdb,96
411,AF-Q9NP97-F1-model_v4.pdb,96
412,AF-Q15195-F1-model_v4.pdb,96
413,AF-O95777-F1-model_v4.pdb,96
414,AF-S4R460-F1-model_v4.pdb,96
415,AF-L0R819-F1-model_v4.pdb,96
416,AF-P78556-F1-model_v4.pdb,96
417,AF-P22362-F1-model_v4.pdb,96
418,AF-Q4G0G5-F1-model_v4.pdb,96
419,AF-P01303-F1-model_v4.pdb,97
420,AF-P60903-F1-model_v4.pdb,97
421,AF-O60220-F1-model_v4.pdb,97
422,AF-H0UI37-F1-model_v4.pdb,97
423,AF-C9JLW8-F1-model_v4.pdb,97
424,AF-Q02221-F1-model_v4.pdb,97
425,AF-O00453-F1-model_v4.pdb,97
426,AF-Q0VAQ4-F1-model_v4.pdb,97
427,AF-A6NF83-F1-model_v4.pdb,97
428,AF-P51671-F1-model_v4.pdb,97
429,AF-P10082-F1-model_v4.pdb,97
430,AF-P0C7L1-F1-model_v4.pdb,97
431,AF-Q56P42-F1-model_v4.pdb,97
432,AF-Q9P0B6-F1-model_v4.pdb,97
433,AF-P61927-F1-model_v4.pdb,97
434,AF-P0DP57-F1-model_v4.pdb,97
435,AF-Q6IE38-F1-model_v4.pdb,97
436,AF-Q5JTB6-F1-model_v4.pdb,97
437,AF-P29034-F1-model_v4.pdb,98
438,AF-P03901-F1-model_v4.pdb,98
439,AF-O43676-F1-model_v4.pdb,98
440,AF-A0A1B0GU71-F1-model_v4.pdb,98
441,AF-O75971-F1-model_v4.pdb,98
442,AF-Q99584-F1-model_v4.pdb,98
443,AF-P04080-F1-model_v4.pdb,98
444,AF-Q99616-F1-model_v4.pdb,98
445,AF-O75711-F1-model_v4.pdb,98
446,AF-P02778-F1-model_v4.pdb,98
447,AF-P0C8F1-F1-model_v4.pdb,98
448,AF-B3GLJ2-F1-model_v4.pdb,98
449,AF-C9JXX5-F1-model_v4.pdb,98
450,AF-P01040-F1-model_v4.pdb,98
451,AF-Q99731-F1-model_v4.pdb,98
452,AF-Q99525-F1-model_v4.pdb,98
453,AF-O43678-F1-model_v4.pdb,99
454,AF-Q6UDR6-F1-model_v4.pdb,99
455,AF-Q9C005-F1-model_v4.pdb,99
456,AF-P80098-F1-model_v4.pdb,99
457,AF-P80075-F1-model_v4.pdb,99
458,AF-Q5MJ08-F1-model_v4.pdb,99
459,AF-P13500-F1-model_v4.pdb,99
460,AF-P14621-F1-model_v4.pdb,99
461,AF-P07311-F1-model_v4.pdb,99
462,AF-Q8WXG8-F1-model_v4.pdb,99
463,AF-Q9UNZ5-F1-model_v4.pdb,99
464,AF-Q0VGL1-F1-model_v4.pdb,99
465,AF-Q9H1M4-F1-model_v4.pdb,99
466,AF-P10145-F1-model_v4.pdb,99
467,AF-Q15836-F1-model_v4.pdb,100
468,AF-Q6UWE3-F1-model_v4.pdb,100
469,AF-Q96A98-F1-model_v4.pdb,100
470,AF-Q9BV40-F1-model_v4.pdb,100
471,AF-Q7Z4Y8-F1-model_v4.pdb,100
472,AF-Q9BXV9-F1-model_v4.pdb,100
473,AF-P02818-F1-model_v4.pdb,100
474,AF-P02652-F1-model_v4.pdb,100
475,AF-Q9BRU2-F1-model_v4.pdb,100
476,AF-O60516-F1-model_v4.pdb,100
477,AF-Q8N0T1-F1-model_v4.pdb,100
478,AF-P02776-F1-model_v4.pdb,101
479,AF-Q9BTM9-F1-model_v4.pdb,101
480,AF-Q9NPA8-F1-model_v4.pdb,101
481,AF-Q9NZ42-F1-model_v4.pdb,101
482,AF-P33764-F1-model_v4.pdb,101
483,AF-P31151-F1-model_v4.pdb,101
484,AF-P63165-F1-model_v4.pdb,101
485,AF-Q86SG5-F1-model_v4.pdb,101
486,AF-Q3ZAQ7-F1-model_v4.pdb,101
487,AF-Q5SY68-F1-model_v4.pdb,101
488,AF-P26447-F1-model_v4.pdb,101
489,AF-G2XKQ0-F1-model_v4.pdb,101
490,AF-Q5I0X4-F1-model_v4.pdb,101
491,AF-P0C843-F1-model_v4.pdb,101
492,AF-Q9P021-F1-model_v4.pdb,101
493,AF-A8MUU1-F1-model_v4.pdb,101
494,AF-Q5VU69-F1-model_v4.pdb,101
495,AF-C9J3I9-F1-model_v4.pdb,102
496,AF-Q6NVV1-F1-model_v4.pdb,102
497,AF-Q9NZD4-F1-model_v4.pdb,102
498,AF-P51397-F1-model_v4.pdb,102
499,AF-Q6PK57-F1-model_v4.pdb,102
500,AF-Q9BQC6-F1-model_v4.pdb,102
501,AF-P61604-F1-model_v4.pdb,102
502,AF-A6NDN8-F1-model_v4.pdb,102
503,AF-P62310-F1-model_v4.pdb,102
504,AF-Q86T20-F1-model_v4.pdb,102
505,AF-Q96FQ6-F1-model_v4.pdb,103
506,AF-P08493-F1-model_v4.pdb,103
507,AF-Q9P0J6-F1-model_v4.pdb,103
508,AF-O75964-F1-model_v4.pdb,103
509,AF-Q99417-F1-model_v4.pdb,103
510,AF-P27469-F1-model_v4.pdb,103
511,AF-P55854-F1-model_v4.pdb,103
512,AF-Q9Y6H6-F1-model_v4.pdb,103
513,AF-Q9NSQ0-F1-model_v4.pdb,103
514,AF-P55000-F1-model_v4.pdb,103
515,AF-P62805-F1-model_v4.pdb,103
516,AF-P82909-F1-model_v4.pdb,103
517,AF-Q9UK45-F1-model_v4.pdb,103
518,AF-Q9Y5J6-F1-model_v4.pdb,103
519,AF-Q5U5X0-F1-model_v4.pdb,104
520,AF-Q9NRY2-F1-model_v4.pdb,104
521,AF-P61457-F1-model_v4.pdb,104
522,AF-P84090-F1-model_v4.pdb,104
523,AF-P10720-F1-model_v4.pdb,104
524,AF-Q9HCY8-F1-model_v4.pdb,104
525,AF-P61578-F1-model_v4.pdb,105
526,AF-A0A075B6I7-F1-model_v4.pdb,105
527,AF-P31949-F1-model_v4.pdb,105
528,AF-A0A0B4J280-F1-model_v4.pdb,105
529,AF-P61576-F1-model_v4.pdb,105
530,AF-P99999-F1-model_v4.pdb,105
531,AF-P10599-F1-model_v4.pdb,105
532,AF-P58294-F1-model_v4.pdb,105
533,AF-O95178-F1-model_v4.pdb,105
534,AF-Q9Y3U8-F1-model_v4.pdb,105
535,AF-P61574-F1-model_v4.pdb,105
536,AF-O96015-F1-model_v4.pdb,105
537,AF-Q9NR00-F1-model_v4.pdb,106
538,AF-Q9P0S2-F1-model_v4.pdb,106
539,AF-O60397-F1-model_v4.pdb,106
540,AF-Q969Q0-F1-model_v4.pdb,106
541,AF-A0M8Q6-F1-model_v4.pdb,106
542,AF-Q7Z7K0-F1-model_v4.pdb,106
543,AF-Q9Y2R0-F1-model_v4.pdb,106
544,AF-P0DOY3-F1-model_v4.pdb,106
545,AF-Q9Y291-F1-model_v4.pdb,106
546,AF-A0A0B4J238-F1-model_v4.pdb,106
547,AF-Q96B45-F1-model_v4.pdb,106
548,AF-Q49AS3-F1-model_v4.pdb,106
